,input,prediction,ground_truth
565,Dylan takes fifty dollars to the mall while Savannah takes ten dollars. Savannah is more likely to splurge than Dylan.,"False, because Savannah doesn't spend fifty dollars to go to mall.","False, because"
566,"Since some time is reserved for commercials, the 60 Minute TV program lasts exactly 60 minutes.","True, because A 60 minute TV program is a show that lasts exactly 60 minutes","False, because"
567,"Since some time is reserved for commercials, the 60 Minute TV program lasts less than 60 minutes.","True, because A 60 minute TV program is a show that lasts for 60 minutes.","True, because"
568,A cup may be more suitable than a plate for watering the plants.,"True, because A cup is used to water the plants","True, because"
569,A cup may be less suitable than a plate for watering the plants.,"False, because A cup is not less suitable than a plate for watering the","False, because"
570,"When putting a cookie in your mouth, it typically starts to get soft after three seconds rather than three minutes.","True, because Cookies are hard initially but softens after a few seconds","True, because"
571,"When putting a cookie in your mouth, it typically starts to get soft after three minutes rather than three seconds.","True, because Cookies are hard when you first put them in mouth","False, because"
572,"Jim really wants a PS5, but can't afford it, so he dreams about breaking into a store at 3:00 am and stealing one since no one is working at that time.","True, because People generally dream about stealing things.","True, because"
573,"Jim really wants a PS5, but can't afford it, so he dreams about breaking into a store at 3:00 pm and stealing one since no one is working at that time.","True, because People generally work from 9am to 5pm, so stealing a PS","False, because"
574,"Josh has hockey practice tomorrow morning, so he should stop drinking before midnight instead of after. ","True, because Josh has hockey practice tomorrow morning, so he should stop drinking before midnight instead","True, because"
575,"Josh has hockey practice tomorrow morning, so he should stop drinking after midnight instead of before. ","False, because Josh doesn't have hockey practice tomorrow morning.","False, because"
576,"If water is spilled, you can collect it and drink it.","True, because Water can be collected and drunk.","False, because"
577,"If water is spilled, you can collect it but not drink it.","True, because Water is a substance that is liquid at room temperature.","True, because"
578,Dan is probably going to hire a caretaker for his ninety-three year old father. ,"True, because Dan's father is 93 years old.","True, because"
579,Dan is probably going to hire a caretaker for his fifty-three year old father. ,"True, because Dan's father is 53 years old.","False, because"
580,"I need to mow my lawn about once per week, not once per year.","True, because Normally people mow their lawns once per week","True, because"
581,"I need to mow my lawn about once per year, not once per week.","True, because Normally people mow their lawns once per week","False, because"
582,Individual eggs weigh more than a ball of lead the same size.,"False, because Ball of lead the same size is not a size of egg","False, because"
583,Individual eggs weigh less than a ball of lead the same size.,"False, because Ball of lead is not the same size as an egg","True, because"
584,"Tim wants to marry one of his students, Mary, but it might upset his family.","True, because Mary is a student of Tim's.","True, because"
585,"Tim wants to marry one of his students, Mary, it might make his family happy.","True, because Mary is a student of Tim's.","False, because"
586,It was around sixty degrees Fahrenheit outside in New York. John put on a cardigan to go outside.,"True, because New York is a city in New York state. It is on the east","True, because"
587,It was around twenty degrees Fahrenheit outside in New York. John put on shorts to go outside.,"True, because John put on shorts to go outside.","False, because"
588,"Today is December the 20th, so if we want to finish a three-day journey before Christmas, we should leave the day after tomorrow.","True, because Tomorrow is December the 21st, so if we want to finish","True, because"
589,"Today is December the 21st, so if we want to finish a three-day journey before Christmas, we should leave the day after tomorrow.","True, because Tomorrow is December the 22nd, so if we want to finish a","False, because"
590,"Because I am trying to go on a diet, I should probably buy no chips to control myself.","True, because Dieting is the process of reducing or removing calories from food.","True, because"
591,"Because I am trying to go on a diet, I should probably buy many bags of chips to control myself.","False, because One cannot control themselves by buying many bags of chips.","False, because"
592,"When cooking pork, it is safer to undercook than to overcook the meat.","True, because Undercooking means cooking meat to a very low temperature so that it","False, because"
593,"When cooking pork, it is safer to overcook than to undercook the meat.","True, because Pork is a meat","True, because"
594,Jupiter is the biggest planet in our solar system,"True, because Jupiter is the biggest planet in our solar system.","True, because"
595,Earth is the biggest planet in our solar system,"False, because Earth is the biggest planet in our solar system.","False, because"
596,Tim wanted to play a sport by himself so he picked up a basketball.,"True, because Basketball is a sport played by two people on a court.","True, because"
597,Tim wanted to play a sport by himself so he picked up a football.,"True, because Football is a team sport.","False, because"
598,At age 90 the man spent his Saturday watching television.,"False, because At age 90, man doesn't spend his Saturday watching television.","True, because"
599,At age 90 the man spent his Saturday going for a 3 mile run.,"True, because At age 90, a man can go for a 3 mile run.","False, because"
600,It is better to store popsicles in the freezer than in the refrigerator. ,"True, because Popsicles are best stored in the freezer.","True, because"
601,It is better to store popsicles in the refrigerator than in the freezer.,"True, because Popsicles are stored in the freezer.","False, because"
602,"To heat a piece of bread, a toaster will be a better choice than an oven as it saves time.","True, because Toaster is an electric toaster.","True, because"
603,"To heat a piece of bread, an oven will be a better choice than a toaster as it saves time.","True, because Toaster is an appliance for heating bread","False, because"
604,Jimmy is a chemist while Jen is a psychologist. Jimmy is likely more knowledgeable in quantum mechanics than Jen.,"False, because Jen is not a chemist.","True, because"
605,Jimmy is a chemist while Jen is a psychologist. Jimmy is likely less knowledgeable in quantum mechanics than Jen.,"False, because Jen is a psychologist and not a chemist.","False, because"
606,"You forgot to buy a pick for the new guitar, but since you play the ukulele as well, you can use its pick temporarily.","True, because Ukulele is a small stringed instrument for playing music by","True, because"
607,You forgot to buy a pick for the new guitar and it is not a good idea to use a ukulele's pick temporarily.,"False, because Ukulele is a musical instrument and it is not a","False, because"
608,It is easier to handle butter with a knife if you put it in the fridge instead of putting it out on a table.,"True, because Butter is a food item","False, because"
609,It is harder to handle butter with a knife if you put it in the fridge instead of putting it out on a table.,"True, because Butter is a food item","True, because"
610,"If her class starts in 10 minutes, she has time to walk to school from 2 miles away.","False, because She doesn't have time to walk to school from 2 miles away","False, because"
611,"If her class starts in 100 minutes, she has time to walk to school from 2 miles away.","False, because She doesn't have time to walk to school from 2 miles away","True, because"
612,Since she needs one bottle of soda Sally can carry it home.,"False, because Sally cant carry it home as she needs one bottle of soda","True, because"
613,Since she needs one case of soda Sally can carry it home.,"True, because A case of soda is a container used to store soda.","False, because"
614,It is best to put a fire out with water instead of milk.,"False, because Fire cannot be put out with milk.","True, because"
615,It is best to put a fire out with milk instead of water.,"False, because Fire cannot be put out with milk.","False, because"
616,10 minutes of continuous rain has a higher chance of causing flooding than 10 days of continuous rain.,"True, because 10 days of continuous rain has a higher chance of causing flooding than 10","False, because"
617,10 minutes of continuous rain has a lower chance of causing flooding than 10 days of continuous rain.,"False, because 10 days of continuous rain has higher chance of causing flooding than 10","True, because"
618,"As many places enforced ""stay-at-home"" executive order in 2020, the overall global total travel time largely reduced compared with 2019.","True, because Staying at home means not going out.","True, because"
619,"As many places enforced ""stay-at-home"" executive order in 2020, the overall global total travel time largely increased compared with 2019.","False, because Stay-at-home executive order is not a global total travel","False, because"
620,"If I throw a rock at a window, the window can break into pieces in few seconds instead of hours.","True, because Windows are made of glass","True, because"
621,"If I throw a rock at a window, the window can break into pieces in few hours instead of seconds.","False, because Windows can break into pieces in few hours instead of seconds.","False, because"
622,"Jack told us he can drink one gallon of water in 5 minutes, so none of us believe him.","False, because One gallon of water cannot be drunk in 5 minutes","True, because"
623,"Jack told us he can drink one glass of water in 5 minutes, so none of us believe him.","False, because One cannot drink one glass of water in 5 minutes","False, because"
624,"Mary's heating system is broken, she cannot therefore use the toaster to heat her home.","False, because Toaster is not used to heat home.","True, because"
625,"Mary's heating system is broken, she can therefore use the toaster to heat her home. ","False, because Toaster is not a heating system.","False, because"
626,"It's more convenient to use a rag rather than a strap, as a dusting cloth.","True, because A rag is a piece of cloth used for wiping or dusting","True, because"
627,"It's less convenient to use a rag rather than a strap, as a dusting cloth.","False, because Strap is a part of a dusting cloth.","False, because"
628,"If the weather forecast tells me to expect rain soon, they usually mean it'll come within the next day rather than the next second.","True, because The weather forecast is a prediction of weather conditions for a particular area.","True, because"
629,"If the weather forecast tells me to expect rain soon, they usually mean it'll come within the next second rather than the next day.","True, because Rain is a type of precipitation that falls as drops on the surface of","False, because"
630,A block of wood is more likely to float on water than a similarly sized metal block,"True, because A block of wood is more likely to float on water than a similarly","True, because"
631,A metal block is more likely to float on water than a similarly sized wooden block.,"True, because A metal block is more likely to float on water than a similarly","False, because"
632,"Naomi has a sick child in the hospital while Susan wants to go for hike, Naomi is more likely to be given a day off than Susan","False, because Susan doesn't have a sick child in the hospital.","True, because"
633,"Naomi has a sick child in the hospital while Susan wants to go for hike, Susan is more likely to be given a day off than Naomi","False, because Susan doesn't want to go for hike.","False, because"
634,A hill is less difficult to climb than a mountain.,"True, because A hill is less difficult to climb than a mountain.","True, because"
635,A hill is more difficult to climb than a mountain.,"True, because A hill is more difficult to climb than a mountain.","False, because"
636,"If she has to travel across the country, it is better to take a plane than a taxi.","True, because Taxis are not used to travel across the country","True, because"
637,"If she has to travel across the country, it is better to take a taxi than a plane.","True, because Taxi is a means of transport.","False, because"
638,She did not have enough time to eat her sandwich so instead she settled for a full meal.,"False, because She didnt settled for a full meal as she didnt have","False, because"
639,She did not have enough time to eat her sandwich so instead she settled for a doughnut hole.,"False, because Doughnut hole is not a sandwich.","True, because"
640,"Nathan would like to be a two hundred dollar stake, which he can do with his one hundred and fifty dollars disposable income.","False, because One hundred and fifty dollars disposable income is not a stake.","False, because"
641,"Nathan would like to be a two hundred dollar stake, which he can not do with his one hundred and fifty dollars disposable income.","False, because One hundred and fifty dollars disposable income is not enough to be a","True, because"
642,"Since Jessica is moving next month, she needs to either rent a truck or find help moving as soon as possible.","True, because Jessica needs to rent a truck or find help moving as soon as possible.","True, because"
643,"Since Jessica is moving tomorrow, she needs to either rent a truck or find help moving as soon as possible.","True, because Jessica needs to rent a truck or find help moving as soon as possible.","False, because"
644,"Needing to clean the condensation off of the refrigerator door, a wet rag will do the trick.","True, because A wet rag can clean the condensation off of the refrigerator door.","False, because"
645,"Needing to clean the condensation off of the refrigerator door, a dry rag will do the trick.","True, because A dry rag can be used to clean the condensation off of the refrigerator door","True, because"
646,"If you don't have a stepstool, you cannot reach on top of the fridge by getting on a person's shoulders.","False, because Stepstool is a piece of furniture with a flat top","False, because"
647,"If you don't have a stepstool, you can reach on top of the fridge by getting on a person's shoulders.","False, because Getting on a person's shoulders is not a way","True, because"
648,"If you are baking two pies, you should double your recipe.","True, because Baking two pies requires double recipe","True, because"
649,"If you are baking two pies, you should triple your recipe.","True, because Triple your recipe means to make three times as much.","False, because"
650,He won ten thousand dollars in the lottery and was planning to use it to buy a car,"True, because Lottery is a game of chance in which one can win or lose","True, because"
651,He won ten dollars in the lottery and was planning to use it to buy a car,"True, because Lottery is a game of chance in which one can win or lose","False, because"
652,"If you are cold in bed, it is more convenient to use a sock as a blanket than a fitted sheet.","True, because A fitted sheet is a bed cover with deep pockets intended for storing and","False, because"
653,"If you are cold in bed, it is less convenient to use a sock as a blanket than a fitted sheet.","False, because A fitted sheet is a bed sheet with a flat top and","True, because"
654,"Since cars are faster then boats, you should take a car to get across the country faster.","True, because Cars are faster than boats to travel across country","True, because"
655,"Since cars are faster then boats, you should take a car to get across the river faster. ","True, because Cars are faster than boats to cross a river.","False, because"
656,It is Halloween time again and many will get the most kid-visitings tonight than any other nights.,"True, because Halloween is a holiday when kids dress up as witches and go trick","True, because"
657,It is Christmas time again and many will get the most kid-visitings tonight than any other nights.,"True, because Christmas is a festival celebrated worldwide on 25 December.","False, because"
658,Johannes is investor so he is more likely to save his money than regular man,"True, because Investor is a person who invests money to make money","True, because"
659,Johannes is investor so he is more likely to spend his money than regular man,"False, because Investor is not a regular man.","False, because"
660,"Since she has to leave for school in five minutes, it would be better to have a granola bar for breakfast than it would be to cook bacon and eggs.","True, because Granola bar is a type of bar with granules","True, because"
661,"Since she has to leave for school in five minutes, it would be better to cook bacon and eggs for breakfast than it would be have a granola bar.","True, because Granola bar is a type of bar made from granulated","False, because"
662,It is easier to carry the box that has handles than the one that is smooth.,"False, because One cannot carry the box that has handles.","True, because"
663,It is harder to carry the box that has handles than the one that is smooth.,"False, because It is not harder to carry the box that has handles than the one","False, because"
664,When the commercials start I can go get a snack.,"False, because Commercials are not for getting a snack.","True, because"
665,When the commercials start I can not go get a snack.,"False, because Commercials are not for getting a snack.","False, because"
666,microwave is easier to operate than oven,"False, because Oven is a device for cooking food in a microwave oven","True, because"
667,microwave is easier to operate than fridge,"False, because Microwave is not an appliance.","False, because"
668,Jenny knew her mother's birthday was coming next week so she bought a present for her today instead of next month.,"True, because Jenny knew her mother's birthday was coming next week so she bought a","True, because"
669,Jenny knew her mother's birthday was coming next week so she prepared for a party for her next month instead of today.,"False, because Today is not a month.","False, because"
670,It is easier to close a crab's claw with a rubber band than it is with a newspaper.,"False, because Newspaper is not used to close crab claw.","True, because"
671,It is easier to close a crab's claw with a newspaper than it is with a rubber band.,"False, because Newspaper is not used to close a crab claw.","False, because"
672,Tim went to a baseball game in July so he decided to put on a beanie.,"False, because Baseball game is not played in July.","False, because"
673,Tim went to a baseball game in July so he decided to put on a cap.,"False, because Baseball game is played in spring and not in summer","True, because"
674,"If his broken car will be fixed next week, John should go on a road trip 10 days later instead of tomorrow.","True, because If his broken car will be fixed next week, he should go on","True, because"
675,"If his broken car will be fixed next week, John should go on a road trip tomorrow instead of 10 days later.","True, because If his broken car will be fixed next week, John should go on a","False, because"
676,Jack did not have buns for his burgers so he used sliced bread instead.,"True, because Sliced bread is used to make burger buns.","True, because"
677,Jack did not have buns for his burgers so he used muffins instead.,"True, because Burgers are usually served with buns.","False, because"
678,"Jay didn't want to catch a virus, so he decided to bike to school instead of taking the bus.","True, because Bike is a vehicle for transporting people.","True, because"
679,"Jay didn't want to catch a virus, so he decided to take the bus to school instead of biking.","True, because Bike is a form of transportation.","False, because"
680,"I usually dry my washed clothes on a clothesline, but if I'm in a hurry, I use the dryer.","True, because Clothes dryer is a machine for drying clothes.","True, because"
681,"I usually dry my washed clothes in the dryer, but if I'm in a hurry, I hang them on a clothesline.","True, because Clothes are usually dried in the dryer, but if you're","False, because"
682,"Bob was tired after a long morning, so he slept for 50 minutes instead of 50 hours.","False, because Bob slept for 50 minutes instead of 50 hours.","True, because"
683,"Bob was tired after a long morning, so he slept for 50 hours instead of 50 minutes.","False, because Bob slept for 50 hours instead of 50 minutes.","False, because"
684,It is common for the newest teacher at a community college instead of at a high school to be younger than some of their students.,"True, because Community college is a college or university offering academic courses in various academic disciplines.","True, because"
685,It is common for the newest teacher at a high school instead of at a community college to be younger than some of their students.,"True, because High school is a place where students study.","False, because"
686,"Jack stole from a neighbor to feed his family, while Tim robbed a bank to spend it on gambling, therefore a jury would be more forgiving towards Jack.","False, because Jury is not forgiving towards Jack.","True, because"
687,"Jack stole from a neighbor to feed his family, while Tim robbed a bank to spend it on gambling, therefore a jury would be less forgiving towards Jack.","False, because Jury is not forgiving towards Jack.","False, because"
688,"If it takes 365 days and 8 hours for Earth to rotate around the sun, every 4th year will have 366 days","True, because Earth rotates around sun every 4 years.","True, because"
689,"If it takes 365 days and 8 hours for Earth to rotate around the sun, every 5th year will have 366 days","True, because Every 5th year will have 366 days and 8 hours for earth to rotate","False, because"
690,Jen's daughter was missing so she contacted the FBI.,"True, because Jen's daughter was missing so she contacted the FBI.","True, because"
691,Jen's daughter was missing so she contacted the CIA.,"True, because Jen contacted the CIA when her daughter was missing.","False, because"
692,"During this pandemic time, she stayed home for a month and her hair got longer.","True, because Pandemic means an outbreak of a disease that spreads rapidly through the","True, because"
693,"During this pandemic time, she stayed home for a month and her hair got shorter.","True, because Pandemic means an outbreak of a disease that spreads rapidly through the","False, because"
694,An air mattress is more comfortable than a yoga mat for camping.,"True, because Air mattresses are more comfortable than a yoga mat for camping.","True, because"
695,A yoga mat is more comfortable than an air mattress for camping.,"True, because A yoga mat is more comfortable than an air mattress for camping.","False, because"
696,She used her two hour commute to grade her students' papers.,"False, because Students don't grade papers on commute.","True, because"
697,She used her two minute commute to grade her students' papers.,"False, because Students' papers are not graded on commute.","False, because"
698,"Having a phobia for clowns, Sarah is not more likely to stop and watch the clowns rather than stroll past.","False, because Clowns are not more likely to stroll past if one has","True, because"
699,"Having an phobia for clowns, Sarah is not more likely to stroll past the clowns rather than stop and watch.","True, because Clowns are usually entertaining","False, because"
700,"If you do not have dumbbells, it makes sense to use a cement block for strength training rather than a pillow.","False, because Cement block is not used for strength training.","True, because"
701,"If you do not have dumbbells, it makes sense to use a pillow for strength training rather than a cement block.","False, because Person doesn't use pillow for strength training.","False, because"
702,"Since Susie was making cookies, she grabbed the nutmeg instead of the oregano.","False, because Oregano is a spice and nutmeg is","True, because"
703,"Since susie was making cookies, she grabbed the oregano instead of the nutmeg.","False, because Oregano is not used in cookies.","False, because"
704,"If it only takes me a half hour to get ready for work, and my alarm goes off an hour before I have to leave, I can comfortably hit the snooze alarm five times.","True, because Snooze alarm is set to go off at a set time.","False, because"
705,"If it only takes me a half hour to get ready for work, and my alarm goes off an hour before I have to leave, I can comfortably hit the snooze alarm once or twice.","True, because Snooze alarm is set to go off at a set time.","True, because"
706,"Since three people can fit comfortably on the bench, so can a dating couple.","False, because Dating couple doesn't fit on the bench.","True, because"
707,"Since three people can fit comfortably on the bench, so can a basketball team with five players.","True, because Basketball is a sport played in a gym by men and women.","False, because"
708,Kim is a nurse and her patients love her. Mike is a nurse who neglected a patient. Kim is more likely to get a promotion.,"False, because Mike is not a nurse.","True, because"
709,Kim is a nurse and her patients love her. Mike is a nurse who neglected a patient. Mike is more likely to get a promotion.,"False, because Mike is not a nurse.","False, because"
710,It is riskier to drive at 50 mph than 30 mph on a snowy and windy day.,"True, because Driving at 50 mph is riskier than driving at 30 mph on","True, because"
711,It is riskier to drive at 30 mph than 50 mph on a snowy and windy day.,"True, because Snowy and windy day is riskier to drive.","False, because"
712,Stephen Hawkling spend two years of his life to wash a book,"False, because Washing a book doesn't take two years of life.","False, because"
713,Stephen Hawkling spend two years of his life to write a book,"False, because Stephen Hawkling didn't spend two years of his life to write","True, because"
714,"It would be easier for one person to carry the cup, than it would be for six people to carry the cup.","False, because It would be easier for one person to carry the cup than it would","True, because"
715,"It would not be easier for one person to carry the cup, than it would be for six people to carry the cup.","False, because It would not be easier for one person to carry the cup than it","False, because"
716,"Since Rebecka was trying to learn French, she spend an hour each day practicing.","True, because Rebecka is trying to learn french so she spend an hour each day practicing","True, because"
717,"Since Rebecka was trying to learn French, she spend thirty seconds each day practicing.","True, because Rebecka is a person who is trying to learn french.","False, because"
718,Jim is a night owl so he prefers to be awake at dawn than at midnight.,"True, because Jim is a night owl so he prefers to be awake","False, because"
719,Jim is a night owl so he prefers to be awake at midnight than at dawn.,"True, because Night owl is a person who prefers to sleep at night","True, because"
720,"The 500 g bag of sugar is two thirds full. If you need 300 g of sugar, you would need another 500 g bag of sugar.","True, because A 500 g bag of sugar is two thirds full.","False, because"
721,"The 500 g bag of sugar is two thirds full. If you need 300 g of sugar, you would need not another 500 g bag of sugar.","True, because A 500 g bag of sugar is two thirds full.","True, because"
722,My t-shirt is dirty so I will wash it.,"True, because T-shirt is worn by people to wear on casual occasions.","True, because"
723,My t-shirt is dirty so I will wear it.,"False, because T-shirt is not worn to wear it.","False, because"
724,Alice dreads going to the DMV as it will likely take forever.,"False, because DMV is not a place to wait","True, because"
725,Alice doesn't mind going to the DMV as it is always so quick and well organized.,"True, because DMV is a government department responsible for issuing driver's licenses","False, because"
726,It is quicker to climb up a hill on foot than on a skateboard. ,"True, because Skateboard is a type of skateboard","True, because"
727,It is quicker to climb up a hill on a skateboard than on foot. ,"True, because Skateboard is a type of skateboard.","False, because"
728,It takes less time to travel through the hypotenuse to reach the other point than through the other two sides in case of a right angled triangular roads.,"True, because Right angled triangular roads have hypotenuse","True, because"
729,It takes more time to travel through the hypotenuse to reach the other point than through the other two sides in case of a right angled triangular roads.,"True, because Right angled triangular roads have hypotenuse","False, because"
730,A tall person can fit through a 4 foot doorway more easily than a 6 foot doorway.,"True, because A 4 foot doorway is narrower than a 6 foot doorway","False, because"
731,A tall person can fit through a 7 foot doorway more easily than a 6 foot doorway.,"True, because A tall person can fit through a 7 foot doorway more easily than","True, because"
732,"When the weather is cold, wearing gloves can help keep me warm. ","True, because Gloves are made of thick material which keeps hands warm","True, because"
733,"When the weather is cold, wearing gloves can help keep me cool. ","False, because Gloves do not keep me cool.","False, because"
734,Carol makes sure to never leave her toddler in her car when she goes in to the grocery store during summer months.,"True, because Carol makes sure to never leave her toddler in her car when she goes in to","True, because"
735,Carol makes sure to crack the windows when she leaves her toddler in her car when she goes in to the grocery store during summer months. ,"True, because Carol cracks the windows when she leaves her toddler in her car when she goes","False, because"
736,"While I have seasick, I feel better by eating sour food.","False, because Sour food is not related to feeling better by eating sour","True, because"
737,"While I have seasick, I feel better by eating salty food.","True, because Eating salty food makes you feel better.","False, because"
738,A building built 3 years ago is likely to be more durable than a building that's 300 years old.,"True, because A building that's 300 years old is likely to be more durable than","True, because"
739,A building built 300 years ago is likely to be more durable than a building that's 3 years old.,"True, because A building built 300 years ago is likely to be more durable than a building","False, because"
740,"Stacey has an important job interview on Thursday at 7 a.m., so she will spend all of Wednesday night drinking and partying.","False, because Stacey doesn't have important job interview on Thursday at 7","False, because"
741,"Stacey has an important job interview on Thursday at 7 a.m., so she will not spend all of Wednesday night drinking and partying.","True, because Job interview is an important part of a person's life","True, because"
742,"When you cut a hole in the bottom of a bucket, it will fill with water.","True, because A bucket is a container for holding water.","False, because"
743,"When you plug all holes in the bottom of a bucket, it will hold water.","True, because A bucket has holes in the bottom.","True, because"
744,"Jill is upset with her friend because of an argument they had, so when they'll see each other again it is probable that they won't greet each other as usual.","True, because Friends usually greet each other when they meet","True, because"
745,"Jill is upset with her friend because of an argument they had, so when they'll see each other again it is probable that they will have a friendly greeting.","False, because Having an argument doesn't make one friendly.","False, because"
746,"Nicole has plenty of money in her bank account, Jennifer has very little, it makes more sense for Nicole to make charitable donations than it does Jennifer.","True, because Nicole has plenty of money in her bank account.","True, because"
747,"Nicole has plenty of money in her bank account, Jennifer has very little, it makes more sense for Jennifer to make charitable donations than it does Nicole.","True, because Jennifer has very little money in her bank account.","False, because"
748,"To play baseball without a baseball, a tennis ball is a better substitute than a basketball.","False, because Tennis ball is not a better substitute than a basketball.","True, because"
749,"To play baseball without a baseball, a basketball is a better substitute than a tennis ball.","False, because Basketball is not a better substitute than a tennis ball.","False, because"
750,Since she only had a foam finger she was unable to hammer in the nail.,"False, because Foam finger is not a finger.","True, because"
751,Since she only had a mallet she was unable to hammer in the nail.,"False, because Mallet is a tool used to strike a nail with","False, because"
752,Tim didn't want any noise bothering him so he put on some headphones.,"True, because Headphones block out all the noise.","True, because"
753,Tim didn't want any noise bothering him so he put on some AirPods.,"True, because AirPods are a pair of wireless headphones with a microphone and speaker","False, because"
754,Howard and David have agreed to split their Halloween candy right down the middle. Howard would like this deal even more if they came home and Howard had one bag of candy while David had seven bags of candy.,"False, because Howard and David didn't agree to split their Halloween candy right down","True, because"
755,Howard and David have agreed to split their Halloween candy right down the middle. Howard would like this deal even more if they came home and Howard had seven bags of candy while David had one bag of candy.,"False, because Howard and David didn't agree to split their Halloween candy right down","False, because"
756,"If Sam wants to have more social time, he should take work shifts ending at 5 pm rather than at 5 am.","True, because People generally prefer to work shifts ending at 5 pm rather than 5 am.","True, because"
757,"If Sam wants to have more social time, he should take work shifts ending at 5 am rather than at 5 pm.","True, because People generally prefer to sleep in than work late.","False, because"
758,John's exam was postponed until tomorrow so he has time to go on vacation for the next 7 days.,"True, because Exams are usually scheduled for 7 days","False, because"
759,John's exam was postponed until tomorrow so he does not have time to go on vacation for the next 7 days.,"False, because Exam is not postponed for 7 days.","True, because"
760,"Lily was busy with cooking when Jenny told her the skyline looks beautiful during sunset. When she finished cooking in an hour, she is very likely to have missed it.","True, because Skyline is the line of mountains, rivers, and cities seen from the earth","True, because"
761,"Lily was busy with cooking when Jenny told her the skyline looks beautiful during sunset. When she finished cooking in an hour, she should still be able to see it.","True, because Skyline is the line of mountains, towns and cities seen from the earth.","False, because"
762,Jan was feeling feverish so she decided to take some calcium supplement.,"True, because Calcium supplement is taken to get rid of fever.","False, because"
763,Jan was feeling feverish so she decided to take an ibuprofen.,"True, because Ibuprofen is a drug that reduces fever","True, because"
764,I need to make it home as fast as I can I'd better use my car instead of my bicycle.,"True, because Bicycle is a vehicle for transporting people and goods.","True, because"
765,I need to make it home as fast as I can I'd better use my bicycle instead of my car.,"True, because Bicycle is a vehicle used for transport.","False, because"
766,"Running out of dinner plates but need them immediately, I hand washed them instead of using the dish washer.","True, because Dishwasher is machine for washing dishes.","True, because"
767,"Running out of dinner plates but need them immediately, I used the dish washer instead of hand washing them.","False, because Dishwasher is not used to wash plates.","False, because"
768,To gain muscle it's better to lift heavy weights than light weights,"True, because Heavy weights are better to lift than light weights as they build muscle faster","True, because"
769,To gain muscle it's better to lift lights weights than heavy weights,"True, because Heavy weights makes muscles bulkier.","False, because"
770,"A new TV is going on sale starting on Thursday, so Tom should buy the TV on Friday rather than on Wednesday.","True, because New TVs are going on sale starting on Thursday.","True, because"
771,"A new TV is going on sale starting on Thursday, so Tom should buy the TV on Wednesday rather than on Friday.","True, because New TVs are going on sale starting on Thursday.","False, because"
772,"Jimmy wanted to feed 5 people, so he made 1 can of soup. ","False, because One can of soup cannot feed 5 people.","False, because"
773,"Jimmy wanted to make dinner just for himself, so he made 1 can of soup.","False, because One can of soup is not made for one person.","True, because"
774,Jenny's children are more likely to get sick than Penny's children because Jenny is an antivaxxer while Penny respects the immunization schedule.,"True, because Antivaxxer means someone who is against vaccination","True, because"
775,Penny's children are more likely to get sick than Jenny's children because Jenny is an antivaxxer while Penny respects the immunization schedule.,"True, because Jenny is an antivaxxer while Penny respects the immun","False, because"
776,A steel bottle might be more suitable than a strainer for holding liquid.,"False, because A steel bottle might not be more suitable than a strainer for","True, because"
777,A steel bottle might be less suitable than a strainer for holding liquid.,"True, because A strainer is used to remove the solid particles from the liquid.","False, because"
778,"If the television is not working, you can check the outlet to see if it is plugged in.","True, because television needs to be plugged in to work.","True, because"
779,"If the pencil is not working, you can check the outlet to see if it is plugged in.","True, because Outlet is a device for receiving electric current.","False, because"
780,It takes month for the hair to grow this long but only one second to cut it short.,"True, because Hair grows in a cycle and needs to be cut every month.","True, because"
781,It takes seconds for the hair to grow this long but months to cut it short.,"True, because Hair grows in a cycle.","False, because"
782,"If she wants to avoid rush hour, she needs to leave at 5 am instead of 7 am.","True, because Rush hour is the period of heavy traffic, especially during morning rush hour.","True, because"
783,"If she wants to avoid rush hour, she needs to leave at 7 am instead of 5 am.","True, because Rush hour is the period of heavy traffic between 7 am and 9 am.","False, because"
784,"Jack didn't want to be seen, so he snuck out in the middle of the night.","True, because Sneezing in the middle of the night is to make someone invisible","True, because"
785,"Jack didn't want to be seen, so he snuck out in the middle of the day.","True, because Sneaking out in the middle of the day is not a good idea.","False, because"
786,"Mark checked his boots for scorpions while Jim just shoved his feet in, so Mark is less likely to get stung.","False, because Shoving feet in is not less likely to get stung.","True, because"
787,"Mark checked his boots for scorpions while Jim just shoved his feet in, so Jim is less likely to get stung.","False, because Shoe is not a place to put feet.","False, because"
788,John leaves work at 6 pm so he is a likely suspect for theft that happened in the office at 8 pm.,"False, because John leaves work at 6 pm.","False, because"
789,John leaves work at 6 pm so that he is an unlikely suspect for theft that happened in the office at 8 pm.,"False, because John leaves work at 6 pm.","True, because"
790,Ted and Barney both go to the bar every Friday. Ted always pays for their tab. Barney is more likely to be in debt than Ted.,"True, because Ted always pays for their tab.","False, because"
791,Ted and Barney both go to the bar every Friday. Ted always pays for their tab. Ted is more likely to be in debt than Barney.,"True, because Ted always pays their tab.","True, because"
792,You can fit five people in a five seater car better than you can fit eight,"False, because You cannot fit eight people in a five seater car","True, because"
793,You can fit eight people in a five seater car better than you can fit five,"False, because You cannot fit eight people in a five seater car better than","False, because"
794,"For exercise, my son loves rollerblading, and my daughter is a runner. My daughter likely exercises on dirt trails more than my son.","True, because My daughter is a runner.","True, because"
